train_id,rr_mean_imputed,rr_mean_imputed_unc,rr_std_imputed,rr_std_imputed_unc,rr_imputed_at,rr_model_version
24353,40.95715620437377,42.79964898194984,24.305701295969893,22.192473913279414,2025-12-20T11:02:26.144385Z,rr_imputer_v1
25547,26.91109249301381,26.316861605304997,18.786735626203548,10.714499765919808,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26857,23.29999223200394,26.62799726199831,18.275823381205893,11.188913569914758,2025-12-20T11:02:26.144385Z,rr_imputer_v1
29275,40.88475883587492,46.14964807469574,21.60246352877547,13.981079545729603,2025-12-20T11:02:26.144385Z,rr_imputer_v1
16895,43.30186984799025,59.82634376850419,23.32313868999016,26.675922665705777,2025-12-20T11:02:26.144385Z,rr_imputer_v1
19857,18.161629829718855,20.203442035750566,15.278790469013261,10.15224207998881,2025-12-20T11:02:26.144385Z,rr_imputer_v1
20767,39.085684772923344,37.18212052777354,32.09365491764843,39.384193017308974,2025-12-20T11:02:26.144385Z,rr_imputer_v1
19980,51.16589693403459,41.167394047124986,35.837432028178256,30.73507913610715,2025-12-20T11:02:26.144385Z,rr_imputer_v1
12386,18.617004550285316,15.15122998206686,13.702996707751403,10.079380856620203,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13610,30.997744194412643,26.695819241186985,19.844599254961846,9.249994494042902,2025-12-20T11:02:26.144385Z,rr_imputer_v1
19149,18.45645863385379,10.349558772696929,14.471955992609463,8.014135647290766,2025-12-20T11:02:26.144385Z,rr_imputer_v1
16555,20.797126886250098,17.667129158107116,16.01308711317716,9.71290681378745,2025-12-20T11:02:26.144385Z,rr_imputer_v1
25372,25.55674574455424,25.158026391103842,17.937255701782995,10.630170678960155,2025-12-20T11:02:26.144385Z,rr_imputer_v1
28190,35.80675386624171,26.566339256593697,19.787156521165482,11.172503070100726,2025-12-20T11:02:26.144385Z,rr_imputer_v1
25185,23.05141917771893,19.923561737144244,16.171266752874793,9.874275771890282,2025-12-20T11:02:26.144385Z,rr_imputer_v1
16082,38.03156779939843,30.281393650741844,22.58043582733037,11.87793926911108,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26800,45.947975123120635,37.71787188781666,32.13464112722062,28.125644385970467,2025-12-20T11:02:26.144385Z,rr_imputer_v1
21041,50.52591111275177,54.79916146432711,25.626015524375152,26.085315733028843,2025-12-20T11:02:26.144385Z,rr_imputer_v1
20126,49.13045508971562,35.50564979283037,26.183822050838604,12.780382335944715,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13766,19.02762250838818,17.630386394824615,16.377482448460835,10.10605665246019,2025-12-20T11:02:26.144385Z,rr_imputer_v1
17587,38.00022111984922,45.27303047673015,23.060477070461406,18.057807283420377,2025-12-20T11:02:26.144385Z,rr_imputer_v1
27747,17.967408457878253,12.04952882615883,14.0171957814342,7.059817138602117,2025-12-20T11:02:26.144385Z,rr_imputer_v1
21979,50.98539005751269,34.909145272979366,24.041736481204975,10.90721550681183,2025-12-20T11:02:26.144385Z,rr_imputer_v1
24869,20.485445239710693,22.535879216061222,13.296466510786942,9.926848865514987,2025-12-20T11:02:26.144385Z,rr_imputer_v1
25889,21.63387626041797,22.260581960180474,14.255873580135802,8.694765291511711,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13471,48.602638653568185,39.04222530075757,25.10778509048001,12.39815090516758,2025-12-20T11:02:26.144385Z,rr_imputer_v1
16485,31.68300272559361,32.73282917609788,19.258773214214965,11.357543605883734,2025-12-20T11:02:26.144385Z,rr_imputer_v1
22721,23.533395353758266,20.31632121662893,18.905069082088808,19.268256770298134,2025-12-20T11:02:26.144385Z,rr_imputer_v1
21141,26.913925931787347,28.338489988371528,18.761002493450984,10.89735310550594,2025-12-20T11:02:26.144385Z,rr_imputer_v1
14665,26.744369785751214,27.138163936339787,18.69947470607138,11.51442838495279,2025-12-20T11:02:26.144385Z,rr_imputer_v1
18717,40.6459375245223,36.59450878023707,20.51475820149722,10.863299576748814,2025-12-20T11:02:26.144385Z,rr_imputer_v1
29244,46.80196791480119,42.3587734709849,21.17810181316632,11.922700882650968,2025-12-20T11:02:26.144385Z,rr_imputer_v1
18066,26.027438985704794,21.23924051002235,19.43016742586484,10.071897210489063,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13789,40.737449830933876,37.53598028233739,22.702403821688414,12.537483061381565,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26909,37.869525624809015,34.2778445055178,21.279887883609277,12.06181330961036,2025-12-20T11:02:26.144385Z,rr_imputer_v1
15868,20.285087858862866,15.58801245092616,15.574792651718628,9.967427406403228,2025-12-20T11:02:26.144385Z,rr_imputer_v1
28699,23.771025285559027,24.622978204079494,17.72547935715077,10.584130716538906,2025-12-20T11:02:26.144385Z,rr_imputer_v1
28936,54.59447136966105,52.63691251166329,22.633224095933798,14.38974707880328,2025-12-20T11:02:26.144385Z,rr_imputer_v1
28771,25.954797135547278,17.700237564436165,16.753197982125386,8.67026270766146,2025-12-20T11:02:26.144385Z,rr_imputer_v1
29848,43.93759257033616,39.397543180384325,22.81662999693297,10.988887956403254,2025-12-20T11:02:26.144385Z,rr_imputer_v1
25080,41.94846035790153,40.1517053197956,24.56515320979925,19.540406487453733,2025-12-20T11:02:26.144385Z,rr_imputer_v1
28441,35.71619062317995,41.72292000917395,27.330420429108358,30.21391191548232,2025-12-20T11:02:26.144385Z,rr_imputer_v1
14931,35.22412842747599,33.91300453032681,20.46270557134197,11.344510613054263,2025-12-20T11:02:26.144385Z,rr_imputer_v1
14941,26.217830147707254,19.784325404488726,16.75315678585271,8.516067874294178,2025-12-20T11:02:26.144385Z,rr_imputer_v1
14684,42.64177762137216,43.52548605868534,24.10842386720895,12.967694404608782,2025-12-20T11:02:26.144385Z,rr_imputer_v1
25739,18.04393798824938,15.643035752815766,14.122359998757947,9.783762883608278,2025-12-20T11:02:26.144385Z,rr_imputer_v1
14832,63.89396474315839,67.44016465653276,34.40816284513692,28.998428703194158,2025-12-20T11:02:26.144385Z,rr_imputer_v1
28352,24.301055771301176,21.80476217373771,18.97260232263082,23.426593393962996,2025-12-20T11:02:26.144385Z,rr_imputer_v1
16065,39.71264588682356,33.001234327855855,23.51447834732273,11.150693348575327,2025-12-20T11:02:26.144385Z,rr_imputer_v1
29114,23.97539551572848,24.72498755386368,15.727018384745481,10.539295046451555,2025-12-20T11:02:26.144385Z,rr_imputer_v1
28020,39.900853511818056,40.482751953978905,22.7374230472238,21.550682067557297,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13873,47.6496586504853,42.52990563248205,22.425279037870443,10.21235643683131,2025-12-20T11:02:26.144385Z,rr_imputer_v1
29038,60.42023301741702,53.23168433731571,24.974671338497814,18.399566142873372,2025-12-20T11:02:26.144385Z,rr_imputer_v1
22219,36.2837074496819,38.17310313085878,19.04606363133654,11.15644809400411,2025-12-20T11:02:26.144385Z,rr_imputer_v1
14818,52.07130094426491,41.661971491073174,29.392514550192463,24.034276708130392,2025-12-20T11:02:26.144385Z,rr_imputer_v1
20043,21.41018131111257,19.6059260698543,15.302631155217657,9.95985539264416,2025-12-20T11:02:26.144385Z,rr_imputer_v1
21127,30.06911805978164,18.734630407194377,16.299937371474662,10.248173035670838,2025-12-20T11:02:26.144385Z,rr_imputer_v1
20543,23.504148734951855,18.4784349153885,15.931086211420224,10.096679455169038,2025-12-20T11:02:26.144385Z,rr_imputer_v1
17712,29.04771117853392,26.77961658682351,21.970357086011777,17.57305978029299,2025-12-20T11:02:26.144385Z,rr_imputer_v1
21223,29.670711990392146,28.320219264587568,17.663850947105512,9.528142572768509,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13036,44.20685732707203,40.043221182649134,22.185570623654904,11.305145453518858,2025-12-20T11:02:26.144385Z,rr_imputer_v1
19663,31.365836703694207,32.71588424932267,26.558032490936075,28.444107989950773,2025-12-20T11:02:26.144385Z,rr_imputer_v1
29632,23.362166641784924,17.541405682573153,15.547984979352552,8.991785225000724,2025-12-20T11:02:26.144385Z,rr_imputer_v1
17437,43.08607729496443,35.30434750344582,21.852378507780813,11.386683503951451,2025-12-20T11:02:26.144385Z,rr_imputer_v1
21646,36.0904794980253,42.72160519790872,18.657359303937948,11.67446691172871,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26180,45.96460965493728,45.91529169165547,24.415569058360035,13.524994710062105,2025-12-20T11:02:26.144385Z,rr_imputer_v1
16383,23.34564395581922,18.003323042118915,16.190087721165852,9.061365295957655,2025-12-20T11:02:26.144385Z,rr_imputer_v1
25425,39.60099622606458,39.01737574310125,23.34575868894884,18.031052819495624,2025-12-20T11:02:26.144385Z,rr_imputer_v1
14538,20.187852932134483,21.16583917434326,16.602556667399128,11.448579746874389,2025-12-20T11:02:26.144385Z,rr_imputer_v1
20311,39.593577577523035,38.211494496645145,22.074620256835328,14.5707917552528,2025-12-20T11:02:26.144385Z,rr_imputer_v1
25465,41.3523646722487,29.871409378030833,25.81363895086208,18.798767159727603,2025-12-20T11:02:26.144385Z,rr_imputer_v1
17276,32.67848768356385,29.532037775249194,18.136962151317615,10.629596791978527,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26758,23.400549873555356,28.16675789227066,23.057302553230006,35.89989251569501,2025-12-20T11:02:26.144385Z,rr_imputer_v1
20373,40.33587080542442,31.941354367700942,27.06028992994559,17.932764435972143,2025-12-20T11:02:26.144385Z,rr_imputer_v1
24740,23.545913755999692,25.01444675961366,17.620629044585893,9.92298750297657,2025-12-20T11:02:26.144385Z,rr_imputer_v1
25089,23.577186674406093,17.896276141700604,18.13465246177209,10.30032241816429,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26823,38.056654521885086,35.26356416714292,22.50125728942787,20.8328571568779,2025-12-20T11:02:26.144385Z,rr_imputer_v1
12093,33.0736777014427,32.72032713768497,18.8478422819981,9.149950009561074,2025-12-20T11:02:26.144385Z,rr_imputer_v1
29104,29.192402815464938,25.654566382297386,14.811074565882445,8.847107498812685,2025-12-20T11:02:26.144385Z,rr_imputer_v1
28863,25.73441899006675,23.873818263122374,16.08647387654453,11.23362542240611,2025-12-20T11:02:26.144385Z,rr_imputer_v1
28041,34.88422514287571,29.295069619727347,17.663403981094227,11.47416588152297,2025-12-20T11:02:26.144385Z,rr_imputer_v1
18327,25.995423795803323,19.869888377038873,16.521510734770885,9.408341459970764,2025-12-20T11:02:26.144385Z,rr_imputer_v1
15752,33.864132765727334,31.4807442307677,24.252356325736237,17.448519629259913,2025-12-20T11:02:26.144385Z,rr_imputer_v1
22397,40.11164120426865,44.26594766884104,22.33690008537792,18.76484659998384,2025-12-20T11:02:26.144385Z,rr_imputer_v1
24218,43.61331440274969,49.43113906971345,25.657828145572388,23.59078335959161,2025-12-20T11:02:26.144385Z,rr_imputer_v1
12543,18.39007685125096,15.32827969846395,13.818670070968789,8.857738359265165,2025-12-20T11:02:26.144385Z,rr_imputer_v1
27462,43.46437510088218,33.051652040976045,24.287891030868444,12.726905080905114,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13391,17.04872486389182,16.772703722277587,12.957297883674292,8.66379829717709,2025-12-20T11:02:26.144385Z,rr_imputer_v1
16641,30.79987881361188,16.703781618074718,18.191606158258015,10.414183783501262,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26335,19.178073553754842,17.59103584731327,14.11528067527142,8.027483594401467,2025-12-20T11:02:26.144385Z,rr_imputer_v1
12886,28.852717580233126,25.119674281809004,19.69271299856582,27.94773471984674,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26389,23.234383991989986,21.13040578920792,16.476573086958293,10.073158649201806,2025-12-20T11:02:26.144385Z,rr_imputer_v1
28738,16.086024604505756,14.395213445986586,13.105869389713064,7.879540192892721,2025-12-20T11:02:26.144385Z,rr_imputer_v1
24934,68.27892583566344,49.778403973653695,28.875031122072865,17.52291381115905,2025-12-20T11:02:26.144385Z,rr_imputer_v1
18679,69.40347762838812,62.52296778221288,33.66477132166142,21.93742701766344,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26708,47.38200760647003,49.53455678413169,30.90972130467349,33.97171027741317,2025-12-20T11:02:26.144385Z,rr_imputer_v1
18042,22.453692770754056,19.568459290477218,17.025408455783612,10.008233184291548,2025-12-20T11:02:26.144385Z,rr_imputer_v1
20303,30.08879941646514,29.408547480917118,18.976028715589113,19.089821161299955,2025-12-20T11:02:26.144385Z,rr_imputer_v1
17770,61.00747538895896,47.2998169816268,34.04770990616501,24.402173335284154,2025-12-20T11:02:26.144385Z,rr_imputer_v1
29735,63.678389233306646,49.82873293820276,27.452612399456843,19.59322307998427,2025-12-20T11:02:26.144385Z,rr_imputer_v1
17669,40.07020679926286,41.179687711444856,26.929833134323903,26.562538204819063,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26143,36.001779568394056,32.85887908024693,20.54537398607044,12.08246691377569,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26511,61.686888922543005,65.25470449658178,31.05423474480857,29.986993871118436,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13502,29.648702177773814,23.913248772153153,16.44228974890683,16.29342973476304,2025-12-20T11:02:26.144385Z,rr_imputer_v1
18990,16.348856595003472,12.299198153952805,14.748973244444425,9.087846671020374,2025-12-20T11:02:26.144385Z,rr_imputer_v1
24775,28.419516003882237,22.648876079445554,18.062015227157232,9.407166357486027,2025-12-20T11:02:26.144385Z,rr_imputer_v1
29752,19.320796395056416,13.28726426772296,16.77127586357825,11.03636737366939,2025-12-20T11:02:26.144385Z,rr_imputer_v1
24269,20.595456871829036,18.109641692753062,15.605214907938587,10.283650337213675,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26545,23.459440170393073,18.696873124178968,17.588165255613184,10.411497831147722,2025-12-20T11:02:26.144385Z,rr_imputer_v1
17806,24.735400604401455,22.71870504623539,13.266683525225961,7.885491997052129,2025-12-20T11:02:26.144385Z,rr_imputer_v1
18393,25.85594497850428,23.639657039823266,18.43904546064126,10.77282987861546,2025-12-20T11:02:26.144385Z,rr_imputer_v1
27209,37.62744179329313,36.93829002290751,23.889290818389558,18.214784548490456,2025-12-20T11:02:26.144385Z,rr_imputer_v1
17135,21.359268031546677,16.682520412092774,16.732282399766145,9.685660709928756,2025-12-20T11:02:26.144385Z,rr_imputer_v1
16416,34.99974533514318,25.030511383600746,22.242512006600823,9.645606344627168,2025-12-20T11:02:26.144385Z,rr_imputer_v1
18041,28.94678414101363,30.536589335030772,17.114762627564925,11.34053842300957,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26810,22.40427876631636,16.498776554129254,15.575890872642915,9.300518630128265,2025-12-20T11:02:26.144385Z,rr_imputer_v1
27107,29.189136603244883,17.819787821471007,17.153141703440323,11.343236962932464,2025-12-20T11:02:26.144385Z,rr_imputer_v1
18793,26.128588927260957,21.098699691142798,18.346765529297464,10.926749604186165,2025-12-20T11:02:26.144385Z,rr_imputer_v1
20333,36.16199005982,27.437305184649826,25.63153254882836,20.031007443942517,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13926,28.245232158157457,21.863184434949353,19.213149720801763,10.945411660565606,2025-12-20T11:02:26.144385Z,rr_imputer_v1
28448,30.532364525588,19.70419256893745,20.206481208971578,9.836088040111186,2025-12-20T11:02:26.144385Z,rr_imputer_v1
16778,31.768426121179754,27.216419583382024,19.429507255102745,10.906657248900045,2025-12-20T11:02:26.144385Z,rr_imputer_v1
25194,26.689973006390073,26.41274424275249,18.87911155778556,19.321080626608726,2025-12-20T11:02:26.144385Z,rr_imputer_v1
18748,35.06236985743641,27.98132459533793,21.5675351512475,12.490955534095129,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13313,35.585959743653234,30.132082635731454,21.456574364917316,12.273545838744136,2025-12-20T11:02:26.144385Z,rr_imputer_v1
12099,20.7280877983122,12.476094843348449,15.860284647632643,9.370490140031762,2025-12-20T11:02:26.144385Z,rr_imputer_v1
17072,23.775192641425402,17.64156760013858,17.21016538941074,9.881459935025916,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13666,38.43947801862505,45.190408238948024,22.876002301696655,22.852812737975572,2025-12-20T11:02:26.144385Z,rr_imputer_v1
20276,20.648197454751326,15.715001819500468,16.15113446774837,8.68862132604765,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13913,59.96097813259212,49.83803079623278,30.901352217976747,28.079018859078204,2025-12-20T11:02:26.144385Z,rr_imputer_v1
25243,25.331564922266903,27.152860942675662,16.503874479568605,11.822498760966152,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13798,31.178359925040517,38.461363222951434,16.324078138865364,10.070753882175575,2025-12-20T11:02:26.144385Z,rr_imputer_v1
21734,28.244333411997687,29.36116361557534,18.248792653796443,11.114569446914999,2025-12-20T11:02:26.144385Z,rr_imputer_v1
16269,27.324544016595702,25.17129016310847,20.486210089979444,12.626144425340271,2025-12-20T11:02:26.144385Z,rr_imputer_v1
23315,45.37381847021249,35.31183832240344,23.723546553173392,10.660024237294305,2025-12-20T11:02:26.144385Z,rr_imputer_v1
24021,22.298261542470154,22.809271247994637,13.12280577381267,9.156651877633125,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26676,49.043045900601456,42.52935173257803,33.42141808699535,28.57178447854754,2025-12-20T11:02:26.144385Z,rr_imputer_v1
15406,29.742665517446948,28.952972939183816,19.650168258246858,16.769650018418755,2025-12-20T11:02:26.144385Z,rr_imputer_v1
29410,22.707956233151176,16.65976108564534,17.90487027816895,11.6270663514878,2025-12-20T11:02:26.144385Z,rr_imputer_v1
23680,23.683449771565346,24.478928229012322,16.29548914965895,11.45669625560064,2025-12-20T11:02:26.144385Z,rr_imputer_v1
29660,22.27969253775102,20.274413378105237,17.238805827169877,10.513556376638368,2025-12-20T11:02:26.144385Z,rr_imputer_v1
24705,43.765984839605636,39.217274795372276,22.872975607299868,10.872246119447837,2025-12-20T11:02:26.144385Z,rr_imputer_v1
20129,19.624683843658346,16.730297708304082,15.82352805620311,9.972105337753794,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13925,21.210364352293496,13.963695467604438,13.805726589619589,8.421855573031134,2025-12-20T11:02:26.144385Z,rr_imputer_v1
12814,18.794763903378254,18.222253466541815,13.661913429404493,9.803702525928033,2025-12-20T11:02:26.144385Z,rr_imputer_v1
15102,58.81298575063982,55.89050286888502,50.03869850001637,36.671889782394786,2025-12-20T11:02:26.144385Z,rr_imputer_v1
29882,31.526951639242338,21.226831821811007,19.67817193532796,10.561574292974342,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26223,60.13931942675004,46.13505982773766,24.369920260534965,13.982291014949064,2025-12-20T11:02:26.144385Z,rr_imputer_v1
18557,49.77980276844158,36.154752051107195,26.154502688077255,12.445790681579973,2025-12-20T11:02:26.144385Z,rr_imputer_v1
24330,23.559556397797692,24.277586923703193,14.969136947076395,10.917264356111541,2025-12-20T11:02:26.144385Z,rr_imputer_v1
19441,28.22886487509874,30.550160951921885,14.872392807749591,9.811092241864907,2025-12-20T11:02:26.144385Z,rr_imputer_v1
28166,25.18568623848763,24.86886622687176,16.25572365072453,9.354538468134317,2025-12-20T11:02:26.144385Z,rr_imputer_v1
29808,24.764073360998232,19.31585868856907,18.85078792759161,11.927107028426734,2025-12-20T11:02:26.144385Z,rr_imputer_v1
13268,58.08064928202268,53.80365773159837,28.475641570241486,25.457348692966647,2025-12-20T11:02:26.144385Z,rr_imputer_v1
27076,56.98555892970816,50.99379472512567,27.164791733367323,18.838133057590124,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26873,24.044857662280812,19.138618470578013,15.198312903207913,9.501551054074323,2025-12-20T11:02:26.144385Z,rr_imputer_v1
23478,70.4254794697398,51.18018396513158,37.49933288778195,30.411485329772347,2025-12-20T11:02:26.144385Z,rr_imputer_v1
21332,52.65795968013724,39.57835304714073,28.325830398144582,19.364566015183144,2025-12-20T11:02:26.144385Z,rr_imputer_v1
26508,19.768177521930273,17.197431060096562,13.60092651256028,8.423525586548932,2025-12-20T11:02:26.144385Z,rr_imputer_v1
21838,40.59281335639661,38.47145598629046,23.30064177852101,21.35163681716563,2025-12-20T11:02:26.144385Z,rr_imputer_v1
23151,15.741938358833728,12.80535878410283,12.283404461438383,8.076182765416624,2025-12-20T11:02:26.144385Z,rr_imputer_v1
28246,21.939020400767244,19.430695510972857,15.118748017745565,9.591419569274104,2025-12-20T11:02:26.144385Z,rr_imputer_v1
22248,33.603810920671705,36.222865119166315,17.33042862119789,9.025985590844948,2025-12-20T11:02:26.144385Z,rr_imputer_v1
19759,23.146134301446267,20.000952680843078,17.969835142001607,9.44157030954655,2025-12-20T11:02:26.144385Z,rr_imputer_v1
21870,32.61005600371833,30.235701164019435,20.090387295466854,11.328468836386822,2025-12-20T11:02:26.144385Z,rr_imputer_v1
27141,22.62515172288418,15.737495200241996,16.20604522316088,9.505430864278098,2025-12-20T11:02:26.144385Z,rr_imputer_v1
24761,24.515886492086878,25.81489983035273,16.84240692870419,11.184170007923182,2025-12-20T11:02:26.144385Z,rr_imputer_v1
23880,39.62678264248053,41.88082830042605,26.585761756897686,23.91264306253316,2025-12-20T11:02:26.144385Z,rr_imputer_v1
29634,20.61842491486033,18.880285336037936,14.479680989633136,9.90061386745636,2025-12-20T11:02:26.144385Z,rr_imputer_v1
25770,42.47216156716363,36.14772652642979,20.409675121825774,10.41735199117423,2025-12-20T11:02:26.144385Z,rr_imputer_v1
14403,35.08345961779546,27.130607027958835,34.18917857829429,40.30801164697594,2025-12-20T11:02:26.144385Z,rr_imputer_v1
27985,22.543044948040027,19.411870398782217,16.894923985622587,10.683933301170338,2025-12-20T11:02:26.144385Z,rr_imputer_v1
28935,25.899946564485504,20.661519261529143,16.002265460975757,9.930424786441204,2025-12-20T11:02:26.144385Z,rr_imputer_v1
21385,30.51122330250062,24.081421429051098,19.108767877480314,9.163046270903008,2025-12-20T11:02:26.144385Z,rr_imputer_v1
20557,36.96240916305706,33.38048400709391,20.83899658259785,10.80095393600795,2025-12-20T11:02:26.144385Z,rr_imputer_v1
